label,metaGroupId,groupId,goodPeakCount,medMz,medRt,maxQuality,adductName,isotopeLabel,compound,compoundId,formula,expectedRtDiff,ppmDiff,parent,1-1-5736,1-1-5741,1-1-5786,1-1-5787,1-1-5789
,141,142,0,774.536499,2.171,0.061626,,C13-label-1,PG(36:2),PG(36:2),C42H79O10P,0.872,0.866823,773.534058,12002.20,11214.22,9925.34,8503.41,1717.16
,141,143,0,775.538635,2.110,0.057206,,C13-label-2,PG(36:2),PG(36:2),C42H79O10P,0.933,2.439705,773.534058,2024.65,0.00,0.00,0.00,2018.64
,144,144,5,788.523987,4.093,0.851496,[M-H]-,C12 PARENT,PC(15:1/22:6),PC(15:1/22:6),C45H76NO8P,0.128,0.541830,788.523987,57081.78,30935.41,74059.98,93245.54,75991.22
,144,145,1,789.527222,4.102,0.735141,,C13-label-1,PC(15:1/22:6),PC(15:1/22:6),C45H76NO8P,0.119,0.309224,788.523987,11821.06,16368.10,41934.90,40561.89,29129.02
,144,146,0,798.554077,4.136,0.061859,,C13-label-10,PC(15:1/22:6),PC(15:1/22:6),C45H76NO8P,0.085,3.821590,788.523987,0.00,7242.57,4201.07,0.00,0.00
,144,147,0,804.574707,4.081,0.062008,,C13-label-16,PC(15:1/22:6),PC(15:1/22:6),C45H76NO8P,0.140,3.186116,788.523987,0.00,0.00,0.00,0.00,8093.66
,144,148,0,818.626953,4.125,0.197922,,C13-label-30,PC(15:1/22:6),PC(15:1/22:6),C45H76NO8P,0.096,3.280561,788.523987,22005.20,28542.37,33422.50,24150.85,29848.16
,144,149,0,819.630432,4.117,0.064352,,C13-label-31,PC(15:1/22:6),PC(15:1/22:6),C45H76NO8P,0.104,3.499946,788.523987,0.00,8887.80,7773.60,4550.00,12132.13
,144,150,0,821.631348,4.144,0.057258,,C13-label-33,PC(15:1/22:6),PC(15:1/22:6),C45H76NO8P,0.077,3.565683,788.523987,13620.77,24259.74,9537.51,4246.81,9260.43
,144,151,0,794.546265,4.107,0.283361,,C13-label-6,PC(15:1/22:6),PC(15:1/22:6),C45H76NO8P,0.114,3.226351,788.523987,260417.81,679648.88,535390.62,351395.09,369682.59
,144,152,0,795.550354,4.088,0.171754,,C13-label-7,PC(15:1/22:6),PC(15:1/22:6),C45H76NO8P,0.133,4.142933,788.523987,161472.45,2549.42,0.00,222459.36,186382.70
,144,153,0,796.548462,4.130,0.067638,,C13-label-8,PC(15:1/22:6),PC(15:1/22:6),C45H76NO8P,0.091,2.451979,788.523987,49832.91,19620.49,47841.53,21537.17,73679.66
,144,154,0,797.550415,4.135,0.068155,,C13-label-9,PC(15:1/22:6),PC(15:1/22:6),C45H76NO8P,0.086,4.209037,788.523987,60231.74,22697.78,32998.22,50437.78,21554.81
,155,155,5,788.523987,4.093,0.851496,[M-H]-,C12 PARENT,PE(18:1/22:6),PE(18:1/22:6),C45H76NO8P,1.025,0.541830,788.523987,57081.78,30935.41,74059.98,93245.54,75991.22
,155,156,1,789.527222,4.102,0.733342,,C13-label-1,PE(18:1/22:6),PE(18:1/22:6),C45H76NO8P,1.034,0.309224,788.523987,11821.06,16368.10,41934.90,40561.89,29129.02
,155,157,0,798.554077,4.136,0.061859,,C13-label-10,PE(18:1/22:6),PE(18:1/22:6),C45H76NO8P,1.068,3.821590,788.523987,0.00,7242.57,4201.07,0.00,0.00
,155,158,0,804.574707,4.081,0.062008,,C13-label-16,PE(18:1/22:6),PE(18:1/22:6),C45H76NO8P,1.013,3.186116,788.523987,0.00,0.00,0.00,0.00,8093.66
,155,159,0,818.626953,4.125,0.197922,,C13-label-30,PE(18:1/22:6),PE(18:1/22:6),C45H76NO8P,1.057,3.280561,788.523987,22005.20,28542.37,33422.50,24150.85,29848.16
,155,160,0,819.630432,4.117,0.064352,,C13-label-31,PE(18:1/22:6),PE(18:1/22:6),C45H76NO8P,1.049,3.499946,788.523987,0.00,8887.80,7773.60,4550.00,12132.13
,155,161,0,821.631348,4.144,0.057258,,C13-label-33,PE(18:1/22:6),PE(18:1/22:6),C45H76NO8P,1.076,3.565683,788.523987,13620.77,24259.74,9537.51,4246.81,9260.43
,155,162,0,794.546265,4.107,0.283361,,C13-label-6,PE(18:1/22:6),PE(18:1/22:6),C45H76NO8P,1.039,3.226351,788.523987,260417.81,679648.88,535390.62,351395.09,369682.59
,155,163,0,795.550354,4.088,0.171754,,C13-label-7,PE(18:1/22:6),PE(18:1/22:6),C45H76NO8P,1.020,4.142933,788.523987,161472.45,2549.42,0.00,222459.36,186382.70
,155,164,0,796.548462,4.130,0.067638,,C13-label-8,PE(18:1/22:6),PE(18:1/22:6),C45H76NO8P,1.062,2.451979,788.523987,49832.91,19620.49,47841.53,21537.17,73679.66
,155,165,0,797.550415,4.135,0.068155,,C13-label-9,PE(18:1/22:6),PE(18:1/22:6),C45H76NO8P,1.067,4.209037,788.523987,60231.74,22697.78,32998.22,50437.78,21554.81
,166,166,5,790.539551,4.093,0.850327,[M-H]-,C12 PARENT,PE(18:0/22:6)  (1),PE(18:0/22:6) ,C45H78NO8P,0.113,0.386035,790.539551,110366.05,204194.36,163532.73,148759.81,118964.05
,166,167,2,791.542969,4.088,0.732510,,C13-label-1,PE(18:0/22:6)  (1),PE(18:0/22:6) ,C45H78NO8P,0.118,0.462655,790.539551,49576.43,106805.88,74343.52,65857.66,39784.07
,166,168,0,802.577148,4.121,0.060223,,C13-label-12,PE(18:0/22:6)  (1),PE(18:0/22:6) ,C45H78NO8P,0.085,2.965901,790.539551,0.00,16160.77,0.00,0.00,4177.96
,166,169,0,803.583496,4.075,0.058146,,C13-label-13,PE(18:0/22:6)  (1),PE(18:0/22:6) ,C45H78NO8P,0.131,0.759538,790.539551,0.00,4557.33,0.00,0.00,2743.84
,166,170,0,804.589722,4.133,0.060175,,C13-label-14,PE(18:0/22:6)  (1),PE(18:0/22:6) ,C45H78NO8P,0.073,4.399826,790.539551,0.00,3821.55,0.00,0.00,9595.40
,166,171,0,806.590515,4.081,0.054587,,C13-label-16,PE(18:0/22:6)  (1),PE(18:0/22:6) ,C45H78NO8P,0.125,2.951143,790.539551,0.00,0.00,0.00,0.00,2928.02
,166,172,0,818.629333,4.164,0.063822,,C13-label-28,PE(18:0/22:6)  (1),PE(18:0/22:6) ,C45H78NO8P,0.042,4.697116,790.539551,0.00,14388.79,11805.06,0.00,4479.48
,166,173,0,819.633118,4.146,0.063322,,C13-label-29,PE(18:0/22:6)  (1),PE(18:0/22:6) ,C45H78NO8P,0.060,4.170103,790.539551,4195.69,3546.42,10156.78,0.00,5974.64
,166,174,0,794.549622,4.033,0.055816,,C13-label-4,PE(18:0/22:6)  (1),PE(18:0/22:6) ,C45H78NO8P,0.173,3.840850,790.539551,14045.73,8239.58,0.00,0.00,2656.97
,166,175,0,832.683350,4.179,0.059895,,C13-label-42,PE(18:0/22:6)  (1),PE(18:0/22:6) ,C45H78NO8P,0.027,3.811581,790.539551,4634.82,0.00,0.00,0.00,4022.63
,166,176,0,795.552917,4.101,0.056660,,C13-label-5,PE(18:0/22:6)  (1),PE(18:0/22:6) ,C45H78NO8P,0.105,3.912726,790.539551,0.00,57832.27,10441.29,0.00,0.00
,177,177,5,790.539551,4.093,0.850325,[M-H]-,C12 PARENT,PE(18:0/22:6) ,PE(18:0/22:6) ,C45H78NO8P,1.388,0.386035,790.539551,110366.05,204194.36,163532.73,148759.81,118964.05
,177,178,2,791.542969,4.088,0.736026,,C13-label-1,PE(18:0/22:6) ,PE(18:0/22:6) ,C45H78NO8P,1.383,0.462655,790.539551,49576.43,106805.88,74343.52,65857.66,39784.07
,177,179,0,802.577148,4.121,0.060434,,C13-label-12,PE(18:0/22:6) ,PE(18:0/22:6) ,C45H78NO8P,1.416,2.965901,790.539551,0.00,16160.77,0.00,0.00,4177.96
,177,180,0,803.583496,4.075,0.058258,,C13-label-13,PE(18:0/22:6) ,PE(18:0/22:6) ,C45H78NO8P,1.370,0.759538,790.539551,0.00,4557.33,0.00,0.00,2743.84
,177,181,0,804.589722,4.133,0.060175,,C13-label-14,PE(18:0/22:6) ,PE(18:0/22:6) ,C45H78NO8P,1.428,4.399826,790.539551,0.00,3821.55,0.00,0.00,9595.40
,177,182,0,806.590515,4.081,0.058352,,C13-label-16,PE(18:0/22:6) ,PE(18:0/22:6) ,C45H78NO8P,1.376,2.951143,790.539551,0.00,0.00,0.00,0.00,2928.02
,177,183,0,818.629333,4.164,0.063822,,C13-label-28,PE(18:0/22:6) ,PE(18:0/22:6) ,C45H78NO8P,1.459,4.697116,790.539551,0.00,14388.79,11805.06,0.00,4479.48
,177,184,0,819.633118,4.146,0.063322,,C13-label-29,PE(18:0/22:6) ,PE(18:0/22:6) ,C45H78NO8P,1.441,4.170103,790.539551,4195.69,3546.42,10156.78,0.00,5974.64
,177,185,0,794.549622,4.033,0.055818,,C13-label-4,PE(18:0/22:6) ,PE(18:0/22:6) ,C45H78NO8P,1.328,3.840850,790.539551,14045.73,8239.58,0.00,0.00,2656.97
,177,186,0,832.683350,4.179,0.059895,,C13-label-42,PE(18:0/22:6) ,PE(18:0/22:6) ,C45H78NO8P,1.474,3.811581,790.539551,4634.82,0.00,0.00,0.00,4022.63
,177,187,0,795.552917,4.101,0.056686,,C13-label-5,PE(18:0/22:6) ,PE(18:0/22:6) ,C45H78NO8P,1.396,3.912726,790.539551,0.00,57832.27,10441.29,0.00,0.00
,188,188,1,790.560608,4.074,0.515730,[M-H]-,C12 PARENT,PS(18:0/18:0),PS(18:0/18:0),C42H82NO10P,1.141,0.308820,790.560608,35505.41,33945.49,25044.95,21236.37,31677.94
,188,189,0,791.563782,4.083,0.065813,,C13-label-1,PS(18:0/18:0),PS(18:0/18:0),C42H82NO10P,1.150,0.077107,790.560608,8855.67,8574.45,25868.25,7423.16,21380.26
,188,190,0,802.597656,4.087,0.063562,,C13-label-12,PS(18:0/18:0),PS(18:0/18:0),C42H82NO10P,1.154,3.726290,790.560608,5262.92,0.00,4179.25,11643.86,3436.38
,188,191,0,803.601135,4.067,0.062438,,C13-label-13,PS(18:0/18:0),PS(18:0/18:0),C42H82NO10P,1.134,3.569734,790.560608,8983.23,0.00,0.00,0.00,0.00
,188,192,0,804.611206,4.114,0.057855,,C13-label-14,PS(18:0/18:0),PS(18:0/18:0),C42H82NO10P,1.181,4.778996,790.560608,5772.64,0.00,0.00,0.00,0.00
,188,193,0,805.614624,4.115,0.059397,,C13-label-15,PS(18:0/18:0),PS(18:0/18:0),C42H82NO10P,1.182,4.848806,790.560608,0.00,4016.57,0.00,0.00,0.00
,194,194,1,790.560608,4.074,0.515730,[M-H]-,C12 PARENT,PS(18:0/18:0) (1),PS(18:0/18:0),C42H82NO10P,0.375,0.308820,790.560608,35505.41,33945.49,25044.95,21236.37,31677.94
,194,195,0,791.563782,4.083,0.065813,,C13-label-1,PS(18:0/18:0) (1),PS(18:0/18:0),C42H82NO10P,0.366,0.077107,790.560608,8855.67,8574.45,25868.25,7423.16,21380.26
,194,196,0,802.597656,4.087,0.063562,,C13-label-12,PS(18:0/18:0) (1),PS(18:0/18:0),C42H82NO10P,0.362,3.726290,790.560608,5262.92,0.00,4179.25,11643.86,3436.38
,194,197,0,803.601135,4.067,0.062438,,C13-label-13,PS(18:0/18:0) (1),PS(18:0/18:0),C42H82NO10P,0.382,3.569734,790.560608,8983.23,0.00,0.00,0.00,0.00
,194,198,0,804.611206,4.114,0.057855,,C13-label-14,PS(18:0/18:0) (1),PS(18:0/18:0),C42H82NO10P,0.335,4.778996,790.560608,5772.64,0.00,0.00,0.00,0.00
,194,199,0,805.614624,4.115,0.059397,,C13-label-15,PS(18:0/18:0) (1),PS(18:0/18:0),C42H82NO10P,0.334,4.848806,790.560608,0.00,4016.57,0.00,0.00,0.00
,200,200,5,790.539551,4.093,0.850311,[M-H]-,C12 PARENT,PE(22:6/18:0),PE(22:6/18:0),C45H78NO8P,1.035,0.386035,790.539551,110366.05,204194.36,163532.73,148759.81,118964.05
,200,201,2,791.542969,4.088,0.733242,,C13-label-1,PE(22:6/18:0),PE(22:6/18:0),C45H78NO8P,1.030,0.462655,790.539551,49576.43,106805.88,74343.52,65857.66,39784.07
,200,202,0,802.577148,4.121,0.060223,,C13-label-12,PE(22:6/18:0),PE(22:6/18:0),C45H78NO8P,1.063,2.965901,790.539551,0.00,16160.77,0.00,0.00,4177.96
,200,203,0,803.583496,4.075,0.058146,,C13-label-13,PE(22:6/18:0),PE(22:6/18:0),C45H78NO8P,1.017,0.759538,790.539551,0.00,4557.33,0.00,0.00,2743.84
,200,204,0,804.589722,4.133,0.060175,,C13-label-14,PE(22:6/18:0),PE(22:6/18:0),C45H78NO8P,1.075,4.399826,790.539551,0.00,3821.55,0.00,0.00,9595.40
,200,205,0,806.590515,4.081,0.058352,,C13-label-16,PE(22:6/18:0),PE(22:6/18:0),C45H78NO8P,1.023,2.951143,790.539551,0.00,0.00,0.00,0.00,2928.02
,200,206,0,818.629333,4.164,0.063822,,C13-label-28,PE(22:6/18:0),PE(22:6/18:0),C45H78NO8P,1.106,4.697116,790.539551,0.00,14388.79,11805.06,0.00,4479.48
,200,207,0,819.633118,4.146,0.063322,,C13-label-29,PE(22:6/18:0),PE(22:6/18:0),C45H78NO8P,1.088,4.170103,790.539551,4195.69,3546.42,10156.78,0.00,5974.64
,200,208,0,794.549622,4.033,0.055816,,C13-label-4,PE(22:6/18:0),PE(22:6/18:0),C45H78NO8P,0.975,3.840850,790.539551,14045.73,8239.58,0.00,0.00,2656.97
,200,209,0,832.683350,4.179,0.059895,,C13-label-42,PE(22:6/18:0),PE(22:6/18:0),C45H78NO8P,1.121,3.811581,790.539551,4634.82,0.00,0.00,0.00,4022.63
,200,210,0,795.552917,4.101,0.056660,,C13-label-5,PE(22:6/18:0),PE(22:6/18:0),C45H78NO8P,1.043,3.912726,790.539551,0.00,57832.27,10441.29,0.00,0.00
,211,211,5,333.170898,2.112,0.850303,[M-H]-,C12 PARENT,Rubrosterone isomer,Rubrosterone isomer,C19H26O5,0.028,0.457987,333.170898,75202.56,35094.79,44610.32,27016.30,79150.32
,211,212,0,334.174194,2.117,0.327757,,C13-label-1,Rubrosterone isomer,Rubrosterone isomer,C19H26O5,0.033,0.273967,333.170898,11003.39,4116.50,9973.78,3589.93,15774.33
,211,213,0,343.203217,2.131,0.056870,,C13-label-10,Rubrosterone isomer,Rubrosterone isomer,C19H26O5,0.047,3.201104,333.170898,0.00,0.00,0.00,0.00,1801.25
,211,214,0,348.220856,2.149,0.056022,,C13-label-15,Rubrosterone isomer,Rubrosterone isomer,C19H26O5,0.065,0.613470,333.170898,0.00,0.00,0.00,1313.80,1338.65
,211,215,4,337.184387,2.083,0.831705,,C13-label-4,Rubrosterone isomer,Rubrosterone isomer,C19H26O5,0.001,0.633550,333.170898,72224.60,40770.02,31963.62,89941.87,92632.35
,211,216,1,338.187805,2.069,0.781087,,C13-label-5,Rubrosterone isomer,Rubrosterone isomer,C19H26O5,0.015,0.812148,333.170898,8317.70,7299.94,3600.71,9119.27,26689.62
,211,217,0,341.196045,2.057,0.061429,,C13-label-8,Rubrosterone isomer,Rubrosterone isomer,C19H26O5,0.027,4.561569,333.170898,15530.95,39358.40,50530.66,0.00,11360.75
,211,218,0,342.199402,2.090,0.063235,,C13-label-9,Rubrosterone isomer,Rubrosterone isomer,C19H26O5,0.006,4.548194,333.170898,1420.89,8430.13,11802.67,10817.52,0.00
,219,219,5,333.279694,2.224,0.854535,[M-H]-,C12 PARENT,C22:3,C22:3,C22H38O2,0.174,0.640972,333.279694,243426.80,184133.80,157595.88,286176.72,195802.50
,219,220,0,334.282898,2.210,0.068795,,C13-label-1,C22:3,C22:3,C22H38O2,0.188,1.095511,333.279694,19052.57,27478.32,40169.56,45491.05,24474.24
,219,221,0,335.286926,2.212,0.062903,,C13-label-2,C22:3,C22:3,C22H38O2,0.186,0.910194,333.279694,10023.24,0.00,0.00,0.00,0.00
,222,222,5,334.125763,14.111,0.847800,[M-H]-,C12 PARENT,Ser Thr Glu isomer,Ser Thr Glu isomer,C12H21N3O8,0.065,0.548014,334.125763,6567.97,9140.37,12350.11,3914.75,6078.23
,222,223,0,335.128326,14.078,0.053174,,C13-label-1,Ser Thr Glu isomer,Ser Thr Glu isomer,C12H21N3O8,0.032,1.912306,334.125763,0.00,0.00,0.00,844.45,0.00
,224,224,5,335.059509,2.045,0.854809,[M-H]-,C12 PARENT,Methyl equol sulfate,Methyl equol sulfate,C16H16O6S,0.075,0.091081,335.059509,569099.56,608696.69,406848.50,733932.31,701887.31
,224,225,4,336.062927,2.031,0.828428,,C13-label-1,Methyl equol sulfate,Methyl equol sulfate,C16H16O6S,0.061,0.181618,335.059509,65532.20,99436.84,79216.13,122860.49,87895.85
,224,226,0,337.065369,2.000,0.056932,,C13-label-2,Methyl equol sulfate,Methyl equol sulfate,C16H16O6S,0.030,2.535087,335.059509,0.00,0.00,0.00,1839.71,0.00
,227,227,4,335.222748,2.569,0.850089,[M-H]-,C12 PARENT,DiHETE isomer,DiHETE isomer,C20H32O4,1.632,0.091037,335.222748,121715.47,135479.98,124665.40,89104.44,94283.74
,227,228,0,336.226349,2.577,0.100459,,C13-label-1,DiHETE isomer,DiHETE isomer,C20H32O4,1.624,0.544590,335.222748,0.00,7393.34,14028.83,24937.34,6440.29
,227,229,0,339.235107,2.537,0.060737,,C13-label-4,DiHETE isomer,DiHETE isomer,C20H32O4,1.664,3.238548,335.222748,0.00,14320.89,4818.05,5842.17,0.00
,227,230,0,343.248779,2.541,0.060893,,C13-label-8,DiHETE isomer,DiHETE isomer,C20H32O4,1.660,2.489419,335.222748,5507.59,5401.21,5507.71,6261.22,7394.59
,231,231,5,335.295502,2.229,0.854589,[M-H]-,C12 PARENT,C22:2,C22:2,C22H40O2,0.172,0.182034,335.295502,256505.67,153961.77,142943.25,311308.56,204516.81
,231,232,0,336.298889,2.200,0.071177,,C13-label-1,C22:2,C22:2,C22H40O2,0.201,0.090745,335.295502,24416.68,13011.66,11274.57,60613.75,18261.28
,233,233,3,337.045288,12.155,0.845843,[M-H]-,C12 PARENT,Imidazoleacetic acid ribotide isomer,Imidazoleacetic acid ribotide isomer,C10H15N2O9P,0.988,3.078521,337.045288,6479.09,23539.80,33770.50,40704.20,54591.17
,233,234,0,343.062744,12.204,0.066465,,C13-label-6,Imidazoleacetic acid ribotide isomer,Imidazoleacetic acid ribotide isomer,C10H15N2O9P,1.037,4.803615,337.045288,0.00,44837.16,28608.44,0.00,0.00
,235,235,3,337.054230,12.222,0.849537,[M-H]-,C12 PARENT,5-Aminoimidazole-4-carboxamide ribotide (AICAR),5-Aminoimidazole-4-carboxamide ribotide (AICAR),C9H15N4O8P,0.872,3.712210,337.054230,44408.23,55916.74,40703.04,36702.88,34587.52
,236,236,2,337.202057,2.504,0.825523,[M-H]-,C12 PARENT,Idebenone isomer,Idebenone isomer,C19H30O5,1.694,0.000000,337.202057,37300.61,38293.80,31329.29,24336.46,33534.09
,237,237,5,337.238495,2.621,0.852682,[M-H]-,C12 PARENT,11-deoxy PGF2alpha isomer,11-deoxy PGF2alpha isomer,C20H34O4,0.059,0.180985,337.238495,114648.20,145636.80,179860.92,145691.39,144147.03
,237,238,1,338.241638,2.593,0.570883,,C13-label-1,11-deoxy PGF2alpha isomer,11-deoxy PGF2alpha isomer,C20H34O4,0.087,0.451121,337.238495,12347.59,13788.29,28998.96,13352.25,6022.74
,237,239,0,348.275238,2.695,0.058140,,C13-label-11,11-deoxy PGF2alpha isomer,11-deoxy PGF2alpha isomer,C20H34O4,0.015,0.350499,337.238495,0.00,0.00,0.00,0.00,2738.08
,237,240,0,341.250397,2.579,0.109606,,C13-label-4,11-deoxy PGF2alpha isomer,11-deoxy PGF2alpha isomer,C20H34O4,0.101,4.292559,337.238495,48166.60,104040.34,74842.31,30303.24,88587.27
,237,241,0,345.264465,2.578,0.054771,,C13-label-8,11-deoxy PGF2alpha isomer,11-deoxy PGF2alpha isomer,C20H34O4,0.102,2.386497,337.238495,0.00,0.00,0.00,0.00,4448.42
,242,242,5,337.238495,2.621,0.852478,[M-H]-,C12 PARENT,11-deoxy-PGE1,11-deoxy-PGE1,C20H34O4,1.577,0.180985,337.238495,114648.20,145636.80,179860.92,145691.39,144147.03
,242,243,1,338.241638,2.593,0.570883,,C13-label-1,11-deoxy-PGE1,11-deoxy-PGE1,C20H34O4,1.605,0.451121,337.238495,12347.59,13788.29,28998.96,13352.25,6022.74
,242,244,0,348.275238,2.695,0.058140,,C13-label-11,11-deoxy-PGE1,11-deoxy-PGE1,C20H34O4,1.503,0.350499,337.238495,0.00,0.00,0.00,0.00,2738.08
,242,245,0,341.250397,2.579,0.109606,,C13-label-4,11-deoxy-PGE1,11-deoxy-PGE1,C20H34O4,1.619,4.292559,337.238495,48166.60,104040.34,74842.31,30303.24,88587.27
,242,246,0,345.264465,2.578,0.054771,,C13-label-8,11-deoxy-PGE1,11-deoxy-PGE1,C20H34O4,1.620,2.386497,337.238495,0.00,0.00,0.00,0.00,4448.42
,247,247,5,337.311188,2.214,0.826713,[M-H]-,C12 PARENT,C22:1,C22:1,C22H42O2,0.171,0.090473,337.311188,2079871.62,823819.69,1725475.88,1450271.88,1459196.00
,247,248,3,338.314545,2.219,0.790035,,C13-label-1,C22:1,C22:1,C22H42O2,0.166,0.090205,337.311188,418207.38,156852.42,288742.78,360130.28,245883.02
,247,249,0,339.317841,2.215,0.070417,,C13-label-2,C22:1,C22:1,C22H42O2,0.170,0.269814,337.311188,34313.39,0.00,19634.25,18898.80,52066.95
,250,250,5,341.108734,12.159,0.832724,[M-H]-,C12 PARENT,Cellobiose,Cellobiose,C12H22O11,1.551,0.626260,341.108734,52391.88,30115.21,48474.19,23984.83,45198.52
,250,251,0,342.111328,12.134,0.053919,,C13-label-1,Cellobiose,Cellobiose,C12H22O11,1.576,2.854509,341.108734,2888.42,0.00,0.00,0.00,0.00
,250,252,0,353.147736,12.115,0.057611,,C13-label-12,Cellobiose,Cellobiose,C12H22O11,1.595,4.147946,341.108734,0.00,2308.87,0.00,0.00,0.00
,253,253,3,421.225586,2.079,0.843794,[M-H]-,C12 PARENT,1-Oxo-14_17_20_23-tetraoxa-2-thiapentacosan-25-oic acid isomer,1-Oxo-14_17_20_23-tetraoxa-2-thiapentacosan-25-oic acid isomer,C20H38O7S,0.059,2.318378,421.225586,31973.48,151737.55,132706.00,12472.28,16786.90
,253,254,0,422.229248,2.093,0.062549,,C13-label-1,1-Oxo-14_17_20_23-tetraoxa-2-thiapentacosan-25-oic acid isomer,1-Oxo-14_17_20_23-tetraoxa-2-thiapentacosan-25-oic acid isomer,C20H38O7S,0.073,1.590097,421.225586,7530.77,10824.08,76607.10,0.00,4808.00
,253,255,0,423.231171,2.179,0.047122,,C13-label-2,1-Oxo-14_17_20_23-tetraoxa-2-thiapentacosan-25-oic acid isomer,1-Oxo-14_17_20_23-tetraoxa-2-thiapentacosan-25-oic acid isomer,C20H38O7S,0.159,4.975301,421.225586,0.00,0.00,4877.42,0.00,0.00
,256,256,5,341.108734,12.159,0.839294,[M-H]-,C12 PARENT,Lactose,Lactose,C12H22O11,1.701,0.626260,341.108734,52391.88,30115.21,48474.19,23984.83,45198.52
,256,257,0,342.111328,12.134,0.053919,,C13-label-1,Lactose,Lactose,C12H22O11,1.726,2.854509,341.108734,2888.42,0.00,0.00,0.00,0.00
,256,258,0,353.147736,12.115,0.057611,,C13-label-12,Lactose,Lactose,C12H22O11,1.745,4.147946,341.108734,0.00,2308.87,0.00,0.00,0.00
,259,259,5,425.080811,13.701,0.823853,[M-H]-,C12 PARENT,Cysteine-glutathione disulphide,Cysteine-glutathione disulphide,C13H22N4O8S2,0.385,0.430755,425.080811,236205.64,207764.89,217628.05,120310.76,145692.39
,259,260,4,426.084229,13.712,0.744609,,C13-label-1,Cysteine-glutathione disulphide,Cysteine-glutathione disulphide,C13H22N4O8S2,0.374,0.501364,425.080811,31829.22,23719.68,29818.24,15993.54,18636.33
,259,261,0,427.085632,13.687,0.054755,,C13-label-2,Cysteine-glutathione disulphide,Cysteine-glutathione disulphide,C13H22N4O8S2,0.399,4.001487,425.080811,841.05,0.00,962.75,0.00,0.00
,262,262,5,341.108734,12.159,0.832734,[M-H]-,C12 PARENT,sucrose,sucrose,C12H22O11,1.237,0.626260,341.108734,52391.88,30115.21,48474.19,23984.83,45198.52
,262,263,0,342.111328,12.134,0.053919,,C13-label-1,sucrose,sucrose,C12H22O11,1.262,2.854509,341.108734,2888.42,0.00,0.00,0.00,0.00
,262,264,0,353.147736,12.115,0.057611,,C13-label-12,sucrose,sucrose,C12H22O11,1.281,4.147946,341.108734,0.00,2308.87,0.00,0.00,0.00
,265,265,5,436.283386,4.181,0.852185,[M-H]-,C12 PARENT,lysoPE(16:0),lysoPE(16:0),C21H44NO6P,1.053,0.069949,436.283386,75540.18,97815.44,73736.90,92789.18,67440.84
,265,266,0,437.286621,4.177,0.091564,,C13-label-1,lysoPE(16:0),lysoPE(16:0),C21H44NO6P,1.049,0.209365,436.283386,15526.86,13008.16,7453.27,6478.20,5337.18
,265,267,0,447.318787,4.149,0.062693,,C13-label-11,lysoPE(16:0),lysoPE(16:0),C21H44NO6P,1.021,3.342932,436.283386,4184.97,23844.50,12872.69,4783.05,9543.69
,265,268,0,441.301147,4.107,0.054597,,C13-label-5,lysoPE(16:0),lysoPE(16:0),C21H44NO6P,0.979,2.282075,436.283386,3082.26,3358.33,8050.66,4297.26,0.00
,265,269,0,445.313385,4.158,0.058136,,C13-label-9,lysoPE(16:0),lysoPE(16:0),C21H44NO6P,1.030,0.411183,436.283386,5981.85,2627.71,0.00,0.00,3835.63
,270,270,3,323.295593,2.224,0.854089,[M-H]-,C12 PARENT,C21:1,C21:1,C21H40O2,0.176,0.094395,323.295593,161703.80,75823.47,255100.30,162103.31,125486.84
,270,271,0,324.298950,2.190,0.065265,,C13-label-1,C21:1,C21:1,C21H40O2,0.210,0.094103,323.295593,25615.09,1625.31,10535.49,15065.80,3032.63
,270,272,0,325.303680,2.203,0.059779,,C13-label-2,C21:1,C21:1,C21H40O2,0.197,4.315397,323.295593,0.00,0.00,0.00,0.00,4484.56
,273,273,5,324.093597,13.151,0.846966,[M-H]-,C12 PARENT,N-Glycoloyl-neuraminate,N-Glycoloyl-neuraminate,C11H19NO10,0.336,0.094163,324.093597,54902.81,50078.28,45324.71,50905.15,46922.73
,273,274,0,325.096588,13.099,0.133013,,C13-label-1,N-Glycoloyl-neuraminate,N-Glycoloyl-neuraminate,C11H19NO10,0.388,1.220339,324.093597,773.46,4025.14,4176.03,3386.13,1818.31
,275,275,5,325.076874,12.217,0.851823,[M-H]-,C12 PARENT,3-O-alpha-D-Glucopyranuronosyl-D-xylose,3-O-alpha-D-Glucopyranuronosyl-D-xylose,C11H18O11,1.201,2.346945,325.076874,156495.62,131092.36,122769.93,119694.04,130292.60
,275,276,0,326.080261,12.261,0.349347,,C13-label-1,3-O-alpha-D-Glucopyranuronosyl-D-xylose,3-O-alpha-D-Glucopyranuronosyl-D-xylose,C11H18O11,1.157,2.246135,325.076874,9928.37,4994.86,4011.69,3673.44,4469.04
,277,277,5,325.201965,2.551,0.849305,[M-H]-,C12 PARENT,2_3-dinor Prostaglandin E1,2_3-dinor Prostaglandin E1,C18H30O5,1.644,0.281526,325.201965,145790.83,127673.73,135299.61,86387.05,112245.46
,277,278,0,326.205353,2.541,0.454967,,C13-label-1,2_3-dinor Prostaglandin E1,2_3-dinor Prostaglandin E1,C18H30O5,1.654,0.187107,325.201965,4913.31,12124.65,28737.33,8812.25,11933.58
